15, -1, 0.5, 2026-06-02 16:33:46.781660, 2026-06-02 16:33:51.838296, 2026-06-02 16:33:56.840720
15, -14, 0.5, 2026-06-02 16:34:02.349486, 2026-06-02 16:34:08.396196, 2026-06-02 16:34:13.398150
25, -2, 0.5, 2026-06-02 16:34:18.904267, 2026-06-02 16:34:25.462369, 2026-06-02 16:34:30.466621
25, -13, 0.5, 2026-06-02 16:34:35.972895, 2026-06-02 16:34:42.527017, 2026-06-02 16:34:47.530396
0, 0, 1, 2026-06-02 16:34:53.035654, 2026-06-02 16:35:00.098635, 2026-06-02 16:35:05.100868
0, -15, 1, 2026-06-02 16:35:10.607875, 2026-06-02 16:35:15.659580, 2026-06-02 16:35:20.662193
15, -1, 1, 2026-06-02 16:35:26.168337, 2026-06-02 16:35:32.722050, 2026-06-02 16:35:37.724882
15, -14, 1, 2026-06-02 16:35:43.231138, 2026-06-02 16:35:50.795031, 2026-06-02 16:35:55.798182
25, -2, 1, 2026-06-02 16:36:01.305804, 2026-06-02 16:36:09.868901, 2026-06-02 16:36:14.870973
25, -13, 1, 2026-06-02 16:36:20.376107, 2026-06-02 16:36:29.446262, 2026-06-02 16:36:34.449561
0, 0, 1, 2026-06-02 16:36:39.955463, 2026-06-02 16:36:46.512415, 2026-06-02 16:36:51.514278
0, -15, 1, 2026-06-02 16:36:57.021018, 2026-06-02 16:37:02.071097, 2026-06-02 16:37:07.073798
15, -1, 1, 2026-06-02 16:37:12.580642, 2026-06-02 16:37:18.639912, 2026-06-02 16:37:23.641139
15, -14, 1, 2026-06-02 16:37:29.147367, 2026-06-02 16:37:36.705839, 2026-06-02 16:37:41.710246
0, 0, 0.5, 2026-06-02 16:40:07.616863, 2026-06-02 16:40:11.430207, 2026-06-02 16:40:16.433263
0, 0, 0.5, 2026-06-02 16:43:02.610718, 2026-06-02 16:43:13.101450, 2026-06-02 16:43:18.102606
0, 15, 0.5, 2026-06-02 16:43:23.768897, 2026-06-02 16:43:32.169241, 2026-06-02 16:43:37.175006
15, 1, 0.5, 2026-06-02 16:43:42.727603, 2026-06-02 16:43:52.248748, 2026-06-02 16:43:57.250446
15, 14, 0.5, 2026-06-02 16:44:02.799214, 2026-06-02 16:44:10.823826, 2026-06-02 16:44:15.826790
25, 2, 0.5, 2026-06-02 16:44:21.387888, 2026-06-02 16:44:31.905584, 2026-06-02 16:44:36.908458
25, 13, 0.5, 2026-06-02 16:44:42.493017, 2026-06-02 16:44:54.993162, 2026-06-02 16:44:59.997506
0, 0, 0.5, 2026-06-02 16:45:05.581143, 2026-06-02 16:45:18.083331, 2026-06-02 16:45:23.086409
0, 15, 0.5, 2026-06-02 16:45:28.644696, 2026-06-02 16:45:37.157849, 2026-06-02 16:45:42.162550
15, 1, 0.5, 2026-06-02 16:45:47.731345, 2026-06-02 16:45:57.235554, 2026-06-02 16:46:02.237621
